# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Aug 24 13:16:20 CEST 2023 [seed=1692875769957]
# -window -working -options
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skygrid
82500000	-11867.406582904347	-1188.8005662259557	-10678.606016678392	211.05212439758523	1806.9478756024148	4480.991675415079	28.857777900272353	7.295314038143566	7.3171482696256644	7.483053848912974	7.332675256660806	7.312842472263247	7.482589682800856	7.524866004839556	7.614070706355104	7.817024610593319	7.802509718545622	7.963170296711263	7.906574986189691	7.760935874105897	7.622263792127661	7.43761984977185	7.243935920305064	6.819478203829681	6.7559758582783305	6.786002109797193	6.554224027268909	6.292677611016688	6.3135563221746756	5.973265880945864	6.191769353257416	6.063902567973954	5.977979366835721	5.646765162935184	5.732102588250378	5.76053280394222	5.574098767320829	5.552329570916683	5.196343770626897	4.836629272559444	4.495430912634351	4.51156354564867	4.535511053136279	4.44421098601759	4.704956299081715	4.634254163942106	4.851225752795423	4.486983741916559	4.548521111060182	4.418915793347029	4.333040387640525	4.313195255881699	4.451737873814711	4.393767760549086	4.21329442869975	3.9666922332276644	3.9035948832021234	200.0	13.369788820371802	0.2040922914053142	0.2751221282241165	0.2749972161737204	0.24578836419684782	0.13068176891035002	6.138981240608168E-4	3.048909877450612E-4	5.622750230153237E-4	0.5119502842746614	-0.04052855230970332	-10678.606016678392	-668.1210644601031	-506.5574892116922
82600000	-11906.53434947049	-1203.3124835383855	-10703.221865932104	187.4773855737405	1830.5226144262595	4678.100205267953	11.835115917916566	8.300695715555888	8.109758264763704	8.14049238579508	8.192322320661695	8.35793187623289	8.374163268225203	8.033622529341269	7.99253692049183	7.975380271545239	8.290217374752789	8.275392017719783	8.285929917270122	7.604492579556659	7.493283480530927	7.507470172208009	7.407795584164619	6.921135846420642	6.988902315812944	7.137518141368136	6.586619820576736	6.5224081721544795	6.394937201694325	6.820409961758066	6.437419076224501	6.2611983541414	6.422795410292076	6.539552303189696	6.517572594254103	6.3031870689198115	6.157160481430836	5.937914172138002	5.994890425897666	6.19242666465834	6.103517646164483	5.87617159120554	5.291216835355026	4.955759820108792	4.977757073929968	4.71920125804584	4.498510063676579	4.04429513116506	3.8806021755071307	3.8610475100425186	3.3972580380127684	3.307592743029243	3.4633658335332758	3.3542924165476093	3.68877486390588	3.144516413753038	3.1088433136430833	200.0	10.977704329216381	0.22237336874242103	0.27059456535281634	0.2549960422016353	0.25203602370312617	0.1362941066992688	5.900743142219527E-4	2.1223526517827603E-4	5.661123235657959E-4	0.374358421001762	-0.05648524606434077	-10703.221865932104	-668.1210644601031	-524.697475050247
82700000	-11933.260010430764	-1227.5539234094574	-10705.706087021306	193.99233182592616	1824.0076681740738	4097.648574309736	4.302053309172813	7.871929020029339	7.717534639275442	6.654732002259632	6.67686157056466	7.575602140724124	7.439994332433671	7.370262224233763	8.414729119760278	7.231944766293238	7.159199585645675	6.645776502918593	7.116730205456629	6.815703970375434	7.375478992365049	7.429329953767016	6.5111037512584815	6.532228824989896	6.991796014207951	6.640630469010237	6.348399084404341	6.233422685271039	6.032146674799994	6.272192965993508	6.361304375463455	5.703796368154833	6.016026869981238	6.1176245853563085	5.013764933877194	5.322125363870517	5.532892473882237	5.085751373132546	4.779684929590571	4.550655965400373	4.372600256090318	5.707549302183252	6.0506020548827895	5.672904425154581	5.299032807367546	4.990779727250655	5.062137559818056	4.986250690168774	4.587821400971687	3.794142526057033	4.157110424004323	3.9238193192947857	4.3183158417243845	3.6056882422879295	2.8232896055784624	3.453143427298972	3.436094659230648	200.0	10.867079435120024	0.21384163274110332	0.2681456758541806	0.2667599601436629	0.2512527312610517	0.12987291489389058	6.459587860348498E-4	2.0109550324614938E-4	6.198728377765941E-4	0.3316606777503967	-0.19776496021613474	-10705.706087021306	-668.1210644601031	-549.4908759413789
82800000	-11897.104337933595	-1195.2805886435276	-10701.823749290068	199.57207865620978	1818.4279213437903	4198.405825702152	26.43179725433083	7.537190974144861	7.671519096155207	7.8300417859300335	7.941705616392726	7.844567394038977	7.77689874800535	8.059897589116062	7.5210606696429005	7.391101033007297	7.388715211988989	7.4315959969644645	7.126015010039279	6.839159126070443	6.930139985317692	6.952584932728624	6.804624246977667	6.696371196996349	6.649829353316369	6.573300688729071	6.487640716167358	6.283543471017079	5.934278907067163	5.741440671394781	5.660805693235905	5.560566299244279	5.474136842745155	5.51476120835251	5.114863490306724	5.479355604886511	5.742233833559795	5.824618222112508	5.519215719796121	5.129338262674823	5.121832612079894	4.963433231275536	4.724595118405418	4.4666503941626	4.3262235734595835	4.534436590091842	4.21693327561894	4.017367979866356	4.165313273920264	4.330459077441152	3.781361500465154	3.696319777345881	3.8789539239876136	3.9357128525004055	3.923152562012881	3.4952108469291705	3.473323124343855	200.0	11.125640408581509	0.2184478084174335	0.2718916905055409	0.24013097814744233	0.2695295229295817	0.13486767689484686	6.283348792685568E-4	2.2239610305095986E-4	6.129290969846816E-4	0.3336093081325646	-0.024012448881140958	-10701.823749290068	-668.1210644601031	-514.8489483683026
82900000	-11925.823132924244	-1228.9402508410544	-10696.88288208319	204.61689223581533	1813.3831077641846	4386.784664531773	6.62476476483293	7.094441031901947	7.241220341733977	6.8540683680135235	7.575221455253331	7.181834090740154	7.468463227227612	7.380187071702724	7.190677261695219	7.242686233034408	7.19550037248684	7.863082800832962	7.987698902420519	8.453981141220256	8.389951538080915	8.206432389366919	8.5526858376788	7.391605982218264	7.216427591804882	6.625649322959918	7.166535200572077	6.946529626331916	6.141746932281702	5.9446044101641995	6.661474591683266	6.495376669117018	5.8400103743883305	6.264953306287631	5.686939508764398	5.693875707754482	5.581640482360566	5.11965529845642	5.735095482650133	5.6564809676127705	5.219119360650567	5.19945068459193	5.041110605592519	4.630533249971143	4.534888581700669	4.4965139611532505	4.266288642369632	4.350045890381694	3.7616399670823655	4.535224161839093	4.558053043838614	4.85453161194221	4.631312633797329	3.323065774133676	2.8310939686060355	3.509829928515353	3.3382479110395664	200.0	13.02356699278662	0.2458258799648132	0.25643441483452123	0.24953933595101324	0.24820036924965078	0.12905624643750385	6.545126099409768E-4	3.1131858912952635E-4	5.869101773649578E-4	0.46505007727531533	0.06457601381702333	-10696.88288208319	-668.1210644601031	-548.8520746892576
83000000	-11894.984630884794	-1200.4432406807807	-10694.541390204013	181.83590864021096	1836.164091359789	4086.55328988778	8.352775404749039	8.64146812491851	8.286152061745467	7.861808762875877	8.131763311198227	7.607796360007055	7.56292620344971	7.546510233135448	7.859150102004566	7.779175495751935	7.159341498956246	7.324598991945272	7.6588355428536365	7.48926381100249	7.270989250334338	7.042158892896658	6.755570900787697	7.0530936169572005	7.020243296970542	7.257252701082576	6.505321074107661	6.215025503588907	6.4079506575179614	5.992480500606649	5.676639224339999	5.46128100673733	5.49666248139868	5.139737593192161	5.3330563632746015	5.676536953995777	5.493575689804194	5.4197122249464185	5.488722865651201	5.306913307722535	4.873188439953942	4.8511085113944	4.666529901785849	4.707055588234791	4.751704818974421	4.362862236894664	4.418555567947765	4.180911238092326	4.0865394835938424	4.191780479660144	3.901847365396785	3.718027888609575	3.747879086841348	3.2414522602855538	3.4509287277346314	3.6075378911536515	3.6012880839412196	200.0	11.956449117295564	0.24050343482545758	0.25746232015175663	0.24185361837367658	0.26018062664910774	0.13359185358917383	6.005094023424683E-4	2.597881313239047E-4	6.215151668896495E-4	0.3871135408162496	0.0801046295506958	-10694.541390204013	-668.1210644601031	-522.5988729416608
83100000	-11915.65378433494	-1206.5520826180812	-10709.101701716858	211.0530334169716	1806.9469665830284	4449.039419257898	14.96234260008048	7.467357731632705	7.878010620614643	7.99093624131239	7.945258339734567	8.033277409807768	7.701762084486533	7.994527645204738	7.901274459822417	7.518365001518743	7.5932624937467565	7.735694648838524	7.337549225639549	7.151637077077231	7.35200608429534	7.30283089737057	7.413113922427583	7.397038324867644	7.126004740100434	7.095604382173415	6.787692884090156	6.743029903857292	6.4326479929802485	6.03560629050773	6.3999513996897175	6.247874585558164	6.309377021779852	6.5915021016114235	6.123418262693544	5.951372176979254	6.440103693960267	6.098354024239806	5.911921611305758	5.532210359815182	5.273685051174212	4.648636875738554	4.184010790985377	4.288150129647152	3.925268054578665	3.914586775351478	3.6844665890428354	3.7936884359149197	3.3049881326657156	3.284939475244615	3.5671179512233278	3.670312761779517	3.8564637097253445	4.122963601908181	3.703197263837157	3.7119735436296883	3.8164873557084342	200.0	11.039072346122587	0.21581264001120226	0.26793406345692333	0.26004020090050417	0.25621309563136857	0.129637228123818	6.056888568828181E-4	1.6562463761161911E-4	5.843261808053915E-4	0.29080481749821807	0.06945875846996476	-10709.101701716858	-668.1210644601031	-525.4158800531864
83200000	-11889.098427326137	-1202.8793851833448	-10686.219042142791	201.73313924673974	1816.2668607532603	4615.536820327743	16.42765670877944	8.22569193659079	8.180689508075414	8.008633072868838	7.806528017628366	7.769503576676531	7.70697932755933	7.6098162746334115	7.9512178095679165	8.17896083726958	8.007743498600979	7.674708471074042	7.796842945164648	7.453743959506439	7.054077179269816	7.212670267004586	7.483609143410221	7.517665989504456	7.670763668828008	7.129950651536746	6.931948281745546	6.81031837004857	7.096804204633913	7.370629150187491	6.940010921932451	6.424818865874624	6.337993612283131	5.979546377637534	5.945785145115988	6.149555686160157	5.964477665869457	5.791978952675128	5.850973895409683	5.456349840295977	5.586978588991933	5.706701379937724	5.628464975715184	5.456464284387831	5.088162844217817	4.876022336900668	4.8354331247420905	4.589378321640824	4.648916196468081	4.071698801099381	3.9259715925619845	3.763384472711121	3.5360576775233943	3.4221476498504586	3.3345867789277364	3.37478727029505	3.344645544504105	200.0	12.759292284818718	0.23002027872458564	0.2622219761048268	0.24297619763732958	0.2647815475332564	0.13850376439300593	7.44829524765285E-4	3.9383968612854883E-4	6.191966709803525E-4	0.49944389632672137	0.016042439429658814	-10686.219042142791	-668.1210644601031	-521.6014097165232
83300000	-11903.247827925108	-1212.0759309642583	-10691.17189696085	215.52808937215724	1802.4719106278428	4488.694865986778	9.021612646667482	8.386155754040866	8.67871509961442	8.930292263109706	8.982696084695196	9.088696580502027	8.661805562057232	8.274266918498014	8.308295658935467	8.13306836888184	8.246039238288061	8.499407589507458	8.424237259769148	7.918255143329937	7.645668281782893	7.37496744921365	7.250388621781192	7.383776962638401	6.849453177787298	6.977251266800896	6.7012388342598435	6.681308271750549	6.208889298811488	6.073930691713782	5.840854141414306	5.857731563062161	6.245267728484765	6.353861301864266	6.248619022924979	5.774682961419382	5.410340484165132	5.385949286946429	5.36475356751889	5.013123151376375	4.850428967320952	4.765672436674028	4.9504744709412405	4.814995675338981	5.2845106245693065	5.463609207070614	5.245188509758836	5.855836027815135	5.829733363297714	5.990411079136641	5.835764233603635	5.161290828879334	4.886003050286659	4.298953999617239	3.694705428807534	3.935435183605449	3.738325154086408	200.0	10.469231233444862	0.22463961453400003	0.2658769968574561	0.2579109270891407	0.25157246151940116	0.13442158055536715	6.255469512785852E-4	2.1484836288275926E-4	5.783514330273764E-4	0.3520974879796575	-0.12668169961609574	-10691.17189696085	-668.1210644601031	-530.8199545587637
83400000	-11903.127265848276	-1205.4995064595385	-10697.627759388737	180.44495067170033	1837.5550493282997	4130.094077038931	8.954348407657507	7.5594900121393955	6.962680772844992	6.8947431354613915	6.947344081986789	7.115679865675081	7.314094843535178	7.294761634587124	7.534155794774655	7.307391559822694	7.257977344127511	6.925417356587351	7.158306995957156	7.493430801386643	7.767528830567699	7.482532788642337	7.038528633121821	6.369715415082836	6.800284013603261	6.810121297332599	6.456546388690985	6.74184516677449	6.234456294936751	6.046190988368684	6.2728844112252	6.141454259754509	5.538646943025284	5.466701936955326	5.619057360704306	5.470942557699963	5.187329419793737	5.25655086203058	4.849693765293594	4.7547650767499485	5.1107036496540275	5.141678287943328	5.018864000828383	4.8257990439005605	4.650570902745956	4.725534410451322	4.846018803196458	5.171576708212288	4.714482880251113	4.716294704740165	4.853814167361106	5.426322766688462	5.604485777702164	5.822287826828795	5.2444350683091	5.412614301802366	4.81767728654401	200.0	10.891259338113377	0.2187007568215552	0.2707322048721966	0.25095182917890657	0.2596152091273401	0.1328049082462956	6.533868538972617E-4	3.164461192720261E-4	6.346105877977319E-4	0.4774917643211669	-0.03354431647608109	-10697.627759388737	-668.1210644601031	-527.5575303378181
83500000	-11902.203548012869	-1211.9843341143596	-10690.21921389851	195.6483063303704	1822.3516936696296	4498.351147482006	7.572288833832987	7.183606057635016	6.832160275410864	7.017993725360554	7.484764327445361	7.877274289838971	7.4702740143519915	7.663241268827818	7.481981383617669	7.569120897834476	7.440068250641097	7.499920778158557	7.26895365489682	7.163355765245089	7.534558269978467	7.521223660399616	7.435852389592932	7.716975749330827	7.081538168698673	6.819125378500705	6.262369930129034	5.87203718364247	6.080549119126356	6.237586835744338	6.208428955661611	5.72983227062324	5.893416233572484	5.563360080126614	5.841456680128016	5.994985983497086	5.604748437114307	5.667522805108458	4.982079753973891	5.0442011605684085	5.103214456538021	5.252253110444921	5.856234172086253	5.499094006571582	5.659137821493961	5.528692862606892	4.960083542466774	4.543392365630452	4.876570380759756	4.719466408019823	4.282070897735664	4.193058420128567	4.381345045252641	4.034955295627469	4.009597317714183	3.893193553908583	4.104508432258112	200.0	11.145160687416846	0.23125690009416092	0.2736490432318185	0.24725237667950486	0.2478416799945144	0.1342924007628173	6.088634764948383E-4	1.9466505341121792E-4	5.756697593423259E-4	0.3379669233429484	0.18162118389463072	-10690.21921389851	-668.1210644601031	-533.1365746290186
83600000	-11930.750385083851	-1234.6889463524503	-10696.0614387314	225.22804737314698	1792.771952626853	4583.58689349202	4.150640272525413	8.445086739393597	8.279375844211796	7.570080501602541	7.825109338112338	7.655444522050989	7.021720176564543	6.94946969322306	6.84660729196633	7.458131064885678	7.0272777261823665	7.294298733474326	8.213848171161146	7.568826271819539	8.156695454180625	7.53700237327498	7.976029458479094	7.761553122779026	7.39795367515607	7.529697329842708	6.820562792271369	6.5297025476386965	6.7649759478075975	7.032013342159102	6.775712048383451	7.097506750451756	7.112011533582722	6.860365205089169	6.479106707575471	6.677759143908864	5.487449878118822	5.312016620848516	5.755691153954131	5.3989657296184	5.73841556977812	5.666889313250852	5.5104664870706435	5.772937075093678	5.980085411529263	5.109832465531978	4.994662875336244	5.5290209609190475	5.261596926783869	5.336092154923272	4.733271650378759	5.395738906127904	4.631919467201666	3.736529107952562	3.026602671761041	2.535602153107077	2.078467017888479	200.0	13.510324882645548	0.21713890726604781	0.2544235536382365	0.2574339351984468	0.27100360389726774	0.13192861231832118	6.463095252726949E-4	2.0820808166987262E-4	5.933808869217695E-4	0.3699192468924662	-0.01631102253773205	-10696.0614387314	-668.1210644601031	-552.0979754142969
83700000	-11897.734644967442	-1204.8166393510287	-10692.918005616413	190.97532579623467	1827.0246742037652	3685.8859766499095	7.521874294756117	7.452794667109368	7.830452187641297	7.315121651326048	7.559439026682276	7.680124736518535	7.24526355042882	6.9747184719184645	7.106536230754943	7.396657834230143	7.868825841536997	7.668833323620213	8.116628950923106	7.546429641838242	7.6916875106590625	7.193888295718427	6.470334061431823	6.456133220880897	5.918001757285156	5.5283885044865375	5.666016522039982	5.562200917168194	5.566049330372725	5.86050851347889	6.164470017734861	5.611367086790028	5.829697153257536	5.311216559588956	4.826230010381625	4.526421237519102	4.842693520703851	5.06111838297999	5.176762628648451	5.6981909932733545	5.231369758112067	5.311221088849506	4.965596534707017	4.781931901674438	5.15065631757822	4.866919995827889	5.621357139921195	5.183675260904516	5.213892285846288	4.801452095712545	4.990428423052134	4.5582873575726515	3.8935282732055763	4.0452562873173346	4.168277011107231	4.027827438203042	3.4730495839487787	200.0	11.162164633062027	0.2303285172678535	0.2660610337790545	0.2583047369556833	0.24530571199740764	0.13318400077710857	8.486987938170295E-4	3.542552524918123E-4	7.64132708548414E-4	0.4202476258941992	0.048230344112297215	-10692.918005616413	-668.1210644601031	-525.7086229621659
83800000	-11894.20267313776	-1204.7703222211712	-10689.432350916588	212.42881668132765	1805.5711833186724	4421.771873121072	13.804864594815946	6.82564092050551	7.086605917480144	6.844568649257459	6.914087989171546	6.882376771735203	6.885622572782586	7.14604268654981	7.10171960523186	7.18845025296843	6.870888476836639	6.87748877055319	7.114917498796453	7.1885421890347825	7.207823717691095	7.369571486465943	7.330710719632652	7.344560135238502	7.024909264166536	6.915090507391052	6.882974802979077	7.2159225981298345	6.851717286583624	6.836996403038326	6.766636069028417	6.083679821484961	6.474595040224499	6.398919617082745	6.455240727405352	5.79716228833406	5.361438745154144	5.646410039497713	5.74683196339723	6.0088227587754925	6.262046296071511	5.82045658118961	5.317519575548154	5.157587986398818	5.2520626903602965	5.108129826784938	4.96899166692413	4.545990295320532	4.4913939928843325	4.495215858466132	4.53507399746715	4.0984960225533165	4.489621923911799	4.266531411893225	4.02806167371352	3.965996690517769	3.9646665851190184	200.0	11.46122667077302	0.22399767352870076	0.26741816424929893	0.2632951630000947	0.2452889992219046	0.1270128233401355	6.651095930882893E-4	3.800493318116217E-4	6.054564409586464E-4	0.543252515255253	0.003032508962441613	-10689.432350916588	-668.1210644601031	-523.1746212837722
83900000	-11889.159126329934	-1199.2353924612298	-10689.923733868705	160.96160401796556	1857.0383959820344	3633.6330957831315	9.91248781659195	8.073759533916988	7.430980213410642	7.1610713041731175	7.219857468380978	7.262297814880011	7.569684381592203	7.268028056899164	7.049353813952846	7.104461418685301	7.238810862410858	7.313592110080153	7.847258792783981	7.804461825262547	7.767989171261332	7.235163149968286	6.834216908662953	6.3306711871378925	6.34718779134218	6.257818978932149	5.685294973157542	5.683554875967217	5.56837626397741	5.468888147774723	5.530077457824563	5.338363491745874	5.588311727562082	5.520419281079516	4.972038631510948	5.185678710222201	5.2445373252026135	5.093582381552261	4.788343619470027	4.307004137063897	4.492092370238515	4.3844783598117125	5.162131093781741	4.72201520936244	3.990021599263393	4.11405379122326	4.71024752602285	4.7228621663233685	4.941097091220164	4.9384415018204	5.113212010710966	4.689654300179607	4.888000187212649	4.866888339715585	5.69438597450152	5.435309062794579	5.052279060950406	200.0	11.67815763833327	0.24042353802043295	0.25427231422806196	0.23825185174348837	0.26705229600801583	0.12980385066982297	7.436002642994558E-4	3.7125952263716833E-4	7.144198022303471E-4	0.5327517737600149	0.133243760645624	-10689.923733868705	-668.1210644601031	-521.4526744912624
84000000	-11886.06305365915	-1203.330660260628	-10682.732393398523	196.6997087499952	1821.3002912500049	3914.0153803117123	6.519320498718595	6.17829425413516	6.821835202097907	6.888646193447083	7.091054644193583	7.531243469617908	7.533899940925841	7.745061420064501	7.594692131803505	7.785119717996861	7.4467023721412815	6.895466272689084	7.026990278721408	7.152044509715461	6.963349387468227	7.1532454645186885	7.21304682902977	7.586510836686599	7.03797560799903	7.060174533845083	6.396431992970624	6.4147752614598055	5.621670019431567	5.703920697799186	5.703678834966453	5.603433689961056	5.6088792250311155	5.563988044635235	5.023724741400095	4.773772468707677	4.700286090546599	4.840311383630618	4.476230285834223	3.9725108841153585	3.816961210475985	3.9348622993304976	3.8704237818684013	3.685307382787143	3.977038777438614	3.9029346571694146	4.227321246658491	3.943867401847383	3.880540152237001	4.600928787229913	4.300063422496727	3.9845400575192884	3.3345825466407018	3.6332089574658495	3.207569270108451	3.2124021881647744	3.3768888268581807	200.0	12.955551203759088	0.23043030185022886	0.2597778070089106	0.2627619387895179	0.247029952351342	0.13265224406470957	6.871839464824692E-4	3.7357326725061474E-4	6.657754171671407E-4	0.5760384603798281	-0.030911011719199955	-10682.732393398523	-668.1210644601031	-524.1666508268224
84100000	-11878.507647939821	-1204.7559247915874	-10673.751723148234	200.31720933297018	1817.6827906670298	4252.322762414288	20.167733558982025	6.920278674836399	6.702188994842232	6.897990959479524	7.367674373389139	7.66703682630252	7.5513499927218755	7.533939975682524	7.7336872582222025	7.455618781543283	7.57387711789066	7.558732373225059	7.218072278274189	7.456469223044068	7.140816396224487	6.8528487934816225	6.909222414104377	6.529872401777246	6.898016340080453	6.496090661295339	6.351085595865511	6.309186772839498	6.3177367823027755	6.57656411275543	6.5992540637703385	6.578783047769455	6.443905533226876	6.294196087848801	6.370320945227922	6.535400533129881	6.562502724430159	5.973864037026338	5.801500277245235	5.970475100498127	5.544084293619482	5.785469617838743	5.3614006178605305	5.235274916680758	5.514608961038681	5.331869720619807	5.001286613174223	4.965367865827313	5.190887440850894	5.684726610741913	5.856957268931303	5.483723002607015	5.656133461488504	5.429041673995075	5.116014768737211	5.194488705394435	5.182344280700329	200.0	11.750674840391168	0.2200233564484091	0.26144909318119103	0.2561676608510073	0.2623598895193921	0.14116666000311937	6.587633537300047E-4	2.929801103207531E-4	6.340662278792083E-4	0.45230853266276727	-0.014494126960198746	-10673.751723148234	-668.1210644601031	-524.2280955097849
84200000	-11911.878103851723	-1211.521617769818	-10700.356486081904	211.08773663224272	1806.9122633677573	4892.986235648315	10.686760558305105	7.723222221523579	7.937139148020065	7.7922500654083455	7.707585668608486	7.675802973811886	8.274785523331207	7.923151998253797	7.754878010938095	7.135129024995732	7.2114286693912	7.728001450894143	7.812319761901305	7.924775725281285	7.501628276376227	7.309412750545024	7.581789100623725	7.3809005473576095	7.42816352484295	7.2850337036155635	6.9217822875095285	6.399360680013429	6.330364675447727	6.636720289071456	6.939948247214664	6.302609691293471	6.367418071881624	6.457260696738711	6.529479164245793	6.572327542670359	6.197579094117236	6.300366091322113	6.206998116798019	5.902275230925611	5.9309887263060235	5.396179340870097	5.3725177366265475	5.120108425139397	4.998792575690642	4.739926409499539	4.816103280160717	4.572877269103116	4.849540949519778	4.7540008729607806	4.730041437683077	4.678404274872069	4.201126453689238	4.093426548055144	3.4652435806728406	3.28067361932758	3.1398583115636476	200.0	12.042724377260175	0.2383057051838384	0.24842775490416766	0.25167154404112024	0.2615949958708726	0.12182675538849946	5.837581091903878E-4	2.291878723559919E-4	5.315469812722617E-4	0.39358781581105157	-0.0661409359495544	-10700.356486081904	-668.1210644601031	-530.4738022665694
84300000	-11931.140639656485	-1215.5898640501164	-10715.550775606369	205.4974617448156	1812.5025382551844	4577.465102660048	9.716001094308636	8.001511336828068	7.7677772314747155	7.709178800668891	8.029785998188586	7.650923768874025	7.748281741630892	8.275982781413088	7.639586810656808	7.348689115180726	7.9677928891677885	7.799092309494473	8.391251635263258	7.6312803364552755	7.3025593306598395	7.643701289867133	7.877873722100789	7.054925932064714	6.906930420306416	6.626295664956135	6.372014522391831	6.2710162101779625	6.404764393820302	5.723196046344059	5.766153242146336	6.369782643635039	6.74253742672739	6.663500611223817	6.138661043361221	6.1566300297949486	5.890393774441053	5.381111211121358	5.24303351606967	4.9781917624402015	4.8414952248738405	4.853218798961294	5.065602069116219	4.807873360236489	4.746191028202949	4.94617253522177	4.594724821023367	4.6366661150253625	4.477102241123269	4.504983171366956	3.7919570986530715	3.8408665135808575	4.256414964802664	4.466995378071883	4.148639278687545	3.894283180410259	4.276115820386292	200.0	10.20833660136695	0.21142032294370242	0.2805990314468312	0.2594652490933469	0.24851539651611806	0.13359645419745614	5.794106017917382E-4	1.6922492383296582E-4	5.589766686240076E-4	0.33024884476325644	0.1400210164041014	-10715.550775606369	-668.1210644601031	-535.7781581247299
84400000	-11907.567524192666	-1195.705122512405	-10711.86240168026	194.48802554206037	1823.5119744579397	4235.93102582793	12.955737071244867	7.902743843963886	7.518324297552419	7.431029880571709	7.532171949981063	7.755879276158403	7.879069834383902	7.697673804706578	7.367598872280435	7.253377359896185	7.076736605361219	7.247479455442242	6.993812727250318	6.901914564336231	7.29992522596579	7.362120066869969	6.678466419512617	6.523579037943148	6.3630339270344844	6.3870023264669	6.1942902133569175	6.405858959036864	6.65653924891222	6.685688486703519	6.803293638198548	6.69822871664585	6.136283371779387	6.1906051659173364	6.385881552053237	5.89105483232771	5.880984335227773	5.47157831439892	5.62196783273602	5.500892296366184	5.149470991434877	4.949044710718967	4.565396367488487	4.6355326651786015	4.461095711782282	4.346891970359258	4.296457202866556	4.044401265194787	4.344359886885448	3.788827628477646	3.6117946604947284	3.337166772252047	3.0996619647593984	3.1318496820217114	2.7387392994871784	2.7623965926219975	2.3860059746238265	200.0	11.919771781967652	0.23012358633567048	0.2596518606337334	0.25136818739610134	0.2588563656344929	0.13562983124920264	6.309139339266297E-4	1.8917773650997644E-4	6.215371604114017E-4	0.2915502035991342	0.11402574776730459	-10711.86240168026	-668.1210644601031	-516.3037531994104
84500000	-11921.612357130756	-1210.631204356789	-10710.981152773968	200.8299412943206	1817.1700587056794	4872.45178995692	8.743877486340182	9.32393307293551	9.112787074898314	8.64341380237773	8.781029126269164	8.958968489007415	8.371864764719424	8.122784410672672	7.587466148889179	7.612942398259253	7.748510215301913	7.736940960912361	7.873481830878723	7.7345313635631046	7.307308660283129	7.217852369055996	7.457078495913275	7.2847976789272195	7.039674953692539	6.846464277101999	7.176079071135898	6.850132281852154	6.4671344635594705	6.552505574653739	6.043664874190806	6.075153483155809	6.394193857524236	6.506519834215664	6.329541433246186	6.322214290712358	6.1364330297196075	5.929926178855722	5.905515473123659	5.603051411748031	5.37725553294719	4.943929453891032	4.384330243433524	4.139054300355695	4.474621957859641	4.992966097399195	4.894754681627831	4.668804487328315	4.073165088783006	4.851727364923388	4.475421719622386	4.171758647842477	4.096192250806937	3.6466842991457797	3.3501881851411754	3.2726735442625623	3.102873415734237	200.0	10.843012019298227	0.21022510681789702	0.2774227894736406	0.26039771500383857	0.25195438870462195	0.1335588773525527	6.065708673479284E-4	2.1014169370837173E-4	5.574855337628429E-4	0.33090861127871635	-0.10051688147200073	-10710.981152773968	-668.1210644601031	-531.0219128667026
