# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Aug 24 11:24:04 CEST 2023 [seed=1692869028985]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
6800000	-2840.187645840839	-332.04415816259785	-2508.1434876782414	269.9854272578745	1752.0145727421254	2356.6072115864895	271.9187119395611	14.067482593273855	0.23993392108274725	0.25063665482237857	0.20153398438914083	0.30789543970573263	0.09447871795821665	3.4710634715162116E-4	3.4710634715162127E-4	-2508.1434876782414	0.0	-330.55899225215535
6900000	-2846.5351154593463	-341.6043181550624	-2504.930797304284	216.75897195056973	1805.2410280494303	2428.7023237836734	287.20723784770234	11.016687070065897	0.23142140906362943	0.2252658703130731	0.24257014318776288	0.3007425774355335	0.10015290857447576	3.426711432768578E-4	3.4267114327685784E-4	-2504.930797304284	0.0	-340.54286396086246
7000000	-2817.9737535425847	-322.1005040932532	-2495.8732494493315	185.66462356963808	1836.335376430362	1888.1055256311004	205.37008235524073	13.50684610426745	0.23178415499350366	0.2620917573575574	0.23163457947953506	0.274489508169403	0.09627573092543365	3.9614793006660724E-4	3.9614793006660713E-4	-2495.8732494493315	0.0	-320.868482231866
7100000	-2821.8006546876477	-312.3484471250521	-2509.4522075625955	187.44659326824092	1834.553406731759	1668.5315938126137	189.9121768169416	12.796012515116262	0.23851433803048666	0.2787584767307956	0.22397588846120722	0.2587512967775096	0.08665041903081726	4.2281199942687675E-4	4.228119994268768E-4	-2509.4522075625955	0.0	-311.2706356989108
7200000	-2824.020743226345	-330.8484989449193	-2493.1722442814257	231.1546300627344	1790.8453699372656	2159.3854542958034	264.2730976665864	14.70246466079093	0.2221443662403483	0.2701179253924142	0.21483422429616825	0.2929034840710681	0.1071891201556588	3.5129136840362076E-4	3.5129136840362054E-4	-2493.1722442814257	0.0	-329.28493900154285
7300000	-2815.891556269823	-308.8301675566493	-2507.0613887131735	164.7686746061789	1857.2313253938212	1463.098976252135	150.031133653443	13.128359548916539	0.21942927160612646	0.23789493507131812	0.23520688603843537	0.307468907284119	0.10083929018602343	5.343008840708348E-4	5.343008840708346E-4	-2507.0613887131735	0.0	-307.64945473308944
7400000	-2832.676094301265	-319.5872752724854	-2513.0888190287797	183.16551818017265	1838.8344818198273	1730.5597506422882	199.4937678214485	13.158741072248842	0.21240951771771432	0.25647854090916705	0.2681254083371059	0.26298653303601155	0.12393177862559993	5.795581235812821E-4	5.795581235812818E-4	-2513.0888190287797	0.0	-317.89286017543805
7500000	-2800.6879308546627	-295.0952724993812	-2505.5926583552814	142.85343214456	1879.14656785544	1204.3242864401873	115.19124835300548	10.314467781303884	0.23551508641386518	0.2521183265593139	0.22906365658766395	0.2833029304391558	0.084868230111406	6.491196190186047E-4	6.491196190186047E-4	-2505.5926583552814	0.0	-294.4818158521019
7600000	-2796.7756654030327	-296.0261985943015	-2500.749466808731	126.52451082522062	1895.4754891747793	1198.5606135820306	146.73758918421524	14.014165003773511	0.20887775546884824	0.2400904481149144	0.25888580647158943	0.2921459899446468	0.10845926998697028	7.590602603565805E-4	7.590602603565805E-4	-2500.749466808731	0.0	-294.3166544571342
7700000	-2821.616005591504	-321.6584350036639	-2499.95757058784	185.43323858962682	1836.5667614103731	1794.294447685789	233.50568353823056	17.688612896337858	0.20955050433877262	0.2401853224393915	0.24230729661865308	0.3079568766031816	0.07812504158903691	4.2220785745280355E-4	4.222078574528035E-4	-2499.95757058784	0.0	-319.69763510781655
